ID,GeneName,dise.brain,bio.inter,bio.brain,expre.brain,pathway.brain,tfbs,ASDDenovo,SCZDenovo,scz.drug,scz.literature,scz.animal,depre.drug,depre.literature,bpd.drug,bpd.literature,adhd.drug,adhd.literature,adhd.animal,asd.drug,asd.literature,asd.animal
65982,ZSCAN18,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65983,GRAMD3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65985,AACS,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65986,ZBTB10,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65987,KCTD14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65988,ZNF747,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65989,DLK2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65990,FAM173A,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65991,FUNDC2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65992,DDRGK1,1,1,1,1,0,1,0,0,0,0.0068,0,0,0,0,0,0,0,0,0,0,0
65993,MRPS34,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65997,RASL11B,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65998,C11orf95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65999,LRRC61,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66000,TMEM108,1,1,0,1,0,1,1,0,0,0.017,0,0,0.0084,0,0.0104,0,0,0,0,0,0
66002,CYP4F12,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66004,LYNX1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66005,CHID1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66008,TRAK2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66035,SLC2A11,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66036,MTMR9,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66037,BOLL,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78986,DUSP26,1,1,1,1,0,1,0,0,0,0,0,0,0.036587889,0,0,0,0.0152,0,0,0,0
78987,CRELD1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78988,MRPL57,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78989,COLEC11,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78990,OTUB2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78991,PCYOX1L,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
78992,YIPF2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78994,PRR14,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78995,C17orf53,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78996,C7orf49,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78997,GDAP1L1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78999,LRFN4,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79000,AUNIP,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79001,VKORC1,1,1,1,1,1,1,0,0,0,0,0,0.1,0.0144,0,0,0,0,0,0,0.0284,0
79002,C19orf43,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79003,MIS12,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79004,CUEDC2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144,0
79005,SCNM1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79006,METRN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79007,DBNDD1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79008,SLX1B,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79009,DDX50,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79012,CAMKV,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79016,DDA1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79017,GGCT,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79018,GID4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79019,CENPM,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79020,C7orf25,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79022,TMEM106C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79023,NUP37,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79024,SMIM2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79025,C20orf195,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79026,AHNAK,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79027,ZNF655,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79029,SPATA5L1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79031,PDCL3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79033,ERI3,1,1,1,0,0,1,1,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0
79034,C7orf26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79035,NABP2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79036,KXD1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79037,PVRIG,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79038,ZFYVE21,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79039,DDX54,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79041,TMEM38A,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79042,TSEN34,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79047,KCTD15,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0
79048,SECISBP2,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79050,NOC4L,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79053,ALG8,1,1,1,0,1,1,1,0,0,0,0,0,0.0088,0,0,0,0,0,0,0,0
79054,TRPM8,1,1,1,0,1,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
79056,PRRG4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0164,0
79057,PRRG3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79058,ASPSCR1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79064,TMEM223,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79065,ATG9A,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79066,METTL16,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79068,FTO,1,1,1,1,0,1,1,0,0,0.049155556,0,0,0.138030164,0,0.0502,0,0.106288889,0.2,0,0.0076,0
79070,KDELC1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.0288,0,0,0,0,0,0
79071,ELOVL6,2,1,1,0,1,1,1,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0
79072,FASTKD3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79073,TMEM109,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79074,C2orf49,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018438889,0
79075,DSCC1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79077,DCTPP1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79078,C1orf50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79080,CCDC86,1,1,1,0,0,1,0,0,0,0.0292,0,0,0,0,0,0,0,0,0,0,0
79081,LBHD1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79083,MLPH,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79084,WDR77,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79085,SLC25A23,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79086,SMIM7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79087,ALG12,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79088,ZNF426,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79089,TMUB2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79090,TRAPPC6A,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79091,METTL22,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79092,CARD14,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79094,CHAC1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79095,C9orf16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79096,C11orf49,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79097,TRIM48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79098,C1orf116,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79101,TAF1D,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79102,RNF26,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79109,MAPKAP1,1,1,2,1,0,1,1,0,0,0,0,0,0.0156,0,0,0,0,0,0,0,0
79132,DHX58,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79133,NDUFAF5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79134,TMEM185B,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79135,APOO,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79137,FAM134A,0,1,0,0,0,1,1,0,0,0.0148,0,0,0,0,0,0,0,0,0,0,0
79139,DERL1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79140,CCDC28B,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79142,PHF23,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79143,MBOAT7,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0156,0,0,0,0
79144,PPDPF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79145,CHCHD7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79147,FKRP,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79148,MMP28,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79149,ZSCAN5A,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79152,FA2H,1,1,1,0,0,1,1,0,0,0.0168,0,0,0,0,0,0,0,0,0,0,0
79153,GDPD3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79154,DHRS11,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79155,TNIP2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79156,PLEKHF1,0,1,1,1,0,1,0,0,0,0.0148,0,0,0,0,0,0,0,0,0,0,0
79157,MFSD11,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79158,GNPTAB,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79159,NOL12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79161,TMEM243,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79165,LENG1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79168,LILRA6,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79169,C1orf35,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79170,PRR15L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79171,RBM42,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79172,CENPO,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79173,C19orf57,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79174,CRELD2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79175,ZNF343,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79176,FBXL15,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79177,ZNF576,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79178,THTPA,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79180,EFHD2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79183,TTPAL,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79184,BRCC3,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79187,FSD1,0,2,1,1,0,1,1,0,0,0,0,0,0.0148,0,0,0,0,0,0,0,0
79188,TMEM43,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79190,IRX6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79191,IRX3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79192,IRX1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79228,THOC6,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79230,ZNF557,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79258,MMEL1,1,0,1,0,0,1,1,0,0,0.0264,0,0,0.0144,0,0,0,0,0,0,0.004,0
79269,DCAF10,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79290,OR13A1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79295,OR5H6,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79310,OR5H2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79317,OR4K5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79324,OR51G1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79334,OR11H2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79339,OR51B4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79345,OR51B2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79363,RSG1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79364,ZXDC,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79365,BHLHE41,2,2,2,0,1,1,0,0,0,0,0,0,0.0144,0,0.0144,0,0,0,0,0,0
79366,HMGN5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79368,FCRL2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79369,B3GNT4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79370,BCL2L14,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79400,NOX5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79411,GLB1L,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79412,KREMEN2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79413,ZBED2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79414,LRFN3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79415,C17orf62,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79441,HAUS3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79442,LRRC2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79443,FYCO1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79444,BIRC7,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79446,WDR25,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79447,PAGR1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79465,ULBP3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79473,OR52N1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79501,OR4F5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79541,OR2A4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79544,OR4K1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79567,FAM65A,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79568,C2orf47,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79570,NKAIN1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79571,GCC1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79572,ATP13A3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79573,TTC13,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79574,EPS8L3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79575,ABHD8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
79576,NKAP,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79577,CDC73,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79581,SLC52A2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79582,SPAG16,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79583,TMEM231,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0148,0
79585,CORO7,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79586,CHPF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79587,CARS2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.19322,0,0.041964436,0.22685
79589,RNF128,0,1,1,1,0,1,1,0,0,0.0376,0,0,0,0,0,0,0,0,0,0,0
79590,MRPL24,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79591,C10orf76,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79594,MUL1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79595,SAP130,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79596,RNF219,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79598,CEP97,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79600,TCTN1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79602,ADIPOR2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
79603,CERS4,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79605,PGBD5,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
79607,FAM118B,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79608,RIC3,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79609,VCPKMT,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79611,ACSS3,1,1,1,0,1,1,1,0,0,0,0,0,0.0084,0,0,0,0,0,0,0,0
79612,NAA16,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79613,TANGO6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79616,CCNJL,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79618,HMBOX1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79621,RNASEH2B,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79622,SNRNP25,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79623,GALNT14,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79624,ARMT1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79625,NDNF,0,0,2,0,0,1,1,0,0,0,0,0,0.0212,0,0,0,0,0,0,0,0
79626,TNFAIP8L2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79627,OGFRL1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79628,SH3TC2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0152,0
79629,OCEL1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79630,C1orf54,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79631,EFTUD1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79632,FAM184A,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79633,FAT4,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79634,SCRN3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79635,CCDC121,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79637,ARMC7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79639,TMEM53,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79640,C22orf46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79641,ROGDI,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79642,ARSJ,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79643,CHMP6,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79644,SRD5A3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79645,EFCAB1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79646,PANK3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79647,AKIRIN1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79648,MCPH1,1,1,2,0,0,1,1,0,0,0.042,0,0,0.0156,0,0.0404,0,0,0,0,0.027144444,0
79649,MAP7D3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79650,USB1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79651,RHBDF2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79652,TMEM204,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79654,HECTD3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79656,BEND5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79657,RPAP3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79658,ARHGAP10,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79659,DYNC2H1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79660,PPP1R3B,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79661,NEIL1,1,1,1,0,1,1,1,0,0,0,0,0,0.0298,0,0,0,0,0,0,0,0
79663,HSPBAP1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79664,ICE2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79665,DHX40,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79666,PLEKHF2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79668,PARP8,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79669,C3orf52,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79670,ZCCHC6,1,1,1,0,0,1,1,0,0,0.0144,0,0,0.02,0,0,0,0,0,0,0,0
79671,NLRX1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79672,FN3KRP,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79673,ZNF329,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
